business_dba_name,license_number,id,premise_street_address,premise_city,premise_state,premise_county,premise_zip_code,license_type,license_status,business_phone,license_designation,license_term,issue_date,business_email,business_legal_name,licensing_authority_id,licensing_authority,license_status_date,expiration_date,activity,parcel_number,business_owner_name,business_structure,business_image_url,business_website,data_refreshed_date,premise_latitude,premise_longitude
The Lucky Leaf,413295,6035727170010002.0,RETAIL TITLE CERTIFICATE,PASCO                   ,WA,FRANKLIN,993010000,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,5096194887,Adult-Use,,,,The Lucky Leaf,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.2305049,-119.0922316
The Marijuana Mercantile,415216,6034419620010001.0,8411 SR 92 STE 5,GRANITE FALLS           ,WA,SNOHOMISH,982520000,Adult-Use Retailer,ACTIVE (ISSUED),3603227122,Adult-Use,,,,The Marijuana Mercantile,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.0724599,-122.0083159
The Novel Tree,414983,6033520850010002.0,1817 130TH AVE NE SUITE B,BELLEVUE                ,WA,KING,980052225,Adult-Use Retailer,ACTIVE (ISSUED),3609301700,Adult-Use,,,,The Novel Tree,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6270659,-122.1676481
The Novel Tree,434843,6046417090010002.0,3720 KITSAP WAY STE AA,BREMERTON               ,WA,KITSAP,983122409,Adult-Use Retailer,ACTIVE (ISSUED),3606162014,Adult-Use,,,,The Novel Tree,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5705177,-122.6644683
The Pot Shop Bellingham,430084,6035652650010003.0,1321 W BAKERVIEW RD,BELLINGHAM              ,WA,WHATCOM,982269691,Adult-Use Retailer,ACTIVE (ISSUED),3607560000,Adult-Use,,,,The Pot Shop Bellingham,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.7888455,-122.5145053
The Reef,413870,6033559500010002.0,1107 N CALLOW AVE STE C,BREMERTON               ,WA,KITSAP,983123007,Adult-Use Retailer,ACTIVE (ISSUED),2066866362,Adult-Use,,,,The Reef,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5714148,-122.653629
The Reef,426562,6041066530010002.0,1525 E OLIVE WAY STE B,SEATTLE                 ,WA,KING,981222129,Adult-Use Retailer,ACTIVE (ISSUED),2067556345,Adult-Use,,,,The Reef,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6182934,-122.3254792
The Reef,432849,6044521810010002.0,303 S MICHIGAN ST,SEATTLE                 ,WA,KING,981083223,Adult-Use Retailer,ACTIVE (ISSUED),2067556345,Adult-Use,,,,The Reef,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5449085,-122.3303503
The Root Cellar,415343,6033551240010001.0,23632 NE STATE ROUTE 3,BELFAIR                 ,WA,MASON,985288309,Adult-Use Retailer,ACTIVE (ISSUED),3604348767,Adult-Use,,,,The Root Cellar,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.4496132,-122.8279511
"The Sage Shop, LLC",430775,6033581250010005.0,33607 US HIGHWAY 97 STE B,OROVILLE                ,WA,OKANOGAN,988449525,Adult-Use Retailer,ACTIVE (ISSUED),0,Adult-Use,,,,"The Sage Shop, LLC",WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.9949059,-119.4602959
The Slow Burn,413773,6034102670010001.0,4101 MAIN STREET,UNION GAP               ,WA,YAKIMA,989032042,Adult-Use Retailer,ACTIVE (ISSUED),5098234792,Adult-Use,,,,The Slow Burn,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.54636610000001,-120.4752336
The Slow Burn,414470,6034102670010002.0,1151 MARKET ST,UNION GAP               ,WA,YAKIMA,989030000,Adult-Use Retailer,ACTIVE (ISSUED),5094522787,Adult-Use,,,,The Slow Burn,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.5627454,-120.4924892
The Slow Burn,414996,6034139420010001.0,RETAIL TITLE CERTIFICATE,WEST RICHLAND           ,WA,BENTON,993535066,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,5093140968,Adult-Use,,,,The Slow Burn,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.3043015,-119.3614092
The Slow Burn,415185,6034102670010005.0,304 W SEATTLE AVE STE F,MOXEE                   ,WA,YAKIMA,989360000,Adult-Use Retailer,ACTIVE (ISSUED),5099692600,Adult-Use,,,,The Slow Burn,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.5574684,-120.3923873
The Stash Box,412494,6033500580010001.0,3108 A ST SE STE F & G,AUBURN                  ,WA,KING,980028811,Adult-Use Retailer,ACTIVE (ISSUED),2537970959,Adult-Use,,,,The Stash Box,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.2802355,-122.2282712
The Station Nw Ll/Trade- The Station,422944,6047020050010001.0,1514 W UNIVERSITY WAY,ELLENSBURG              ,WA,KITTITAS,989262337,Adult-Use Retailer,ACTIVE (ISSUED),3607910112,Adult-Use,,,,The Station Nw Ll/Trade- The Station,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.0071544,-120.5708343
The Top Shelf,414716,6042761450010001.0,1305 S HAYFORD RD STE A,AIRWAY HEIGHTS          ,WA,SPOKANE,992245276,Adult-Use Retailer,ACTIVE (ISSUED),5094741050,Adult-Use,,,,The Top Shelf,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6433106,-117.5603166
The Vault,413570,6047312080010001.0,11013 LAKE CITY WAY NE,SEATTLE                 ,WA,KING,981250000,Adult-Use Retailer,ACTIVE (ISSUED),4252488559,Adult-Use,,,,The Vault,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.709093,-122.3015258
The Vault,426050,6034686340010003.0,2720 E 29TH AVE,SPOKANE                 ,WA,SPOKANE,992234808,Adult-Use Retailer,ACTIVE (ISSUED),4252488559,Adult-Use,,,,The Vault,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6279212,-117.3704554
The Vault Cannabis,88920,6033553980010005.0,1323 E PIONEER HWY,STANWOOD                ,WA,SNOHOMISH,982920000,Adult-Use Retailer,ACTIVE (ISSUED),4252488559,Adult-Use,,,,The Vault Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.199845,-122.2502749
The Vault Cannabis,414829,6035990340010001.0,9626 32ND ST SE,LAKE STEVENS            ,WA,SNOHOMISH,982050000,Adult-Use Retailer,ACTIVE (ISSUED),4252488559,Adult-Use,,,,The Vault Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.9670596,-122.1015299
The Weed Shop,422457,6035727160010002.0,25171 SR 525 #2,GREENBANK               ,WA,ISLAND,982530000,Adult-Use Retailer,ACTIVE (ISSUED),3235483643,Adult-Use,,,,The Weed Shop,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.0988621,-122.5737082
The West Seattle Marijuana Store,414868,6033564790010002.0,10825 MYERS WAY S,SEATTLE                 ,WA,KING,981681367,Adult-Use Retailer,ACTIVE (ISSUED),2063355857,Adult-Use,,,,The West Seattle Marijuana Store,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5063332,-122.332777
The Zen Den,420812,6042871740010001.0,257 ENGH RD,OMAK                    ,WA,OKANOGAN,988419472,Adult-Use Retailer,ACTIVE (ISSUED),5096990471,Adult-Use,,,,The Zen Den,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.4369271,-119.484659
Theorem Cannabis,433824,6047857580010002.0,6251 NE BOTHELL WAY STE 100,KENMORE                 ,WA,KING,980288941,Adult-Use Retailer,ACTIVE (ISSUED),4254066797,Adult-Use,,,,Theorem Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.7583126,-122.2581729
"Tj's Cannabis Buds, Edibles, Oils & More",433175,6035502430010002.0,3005 NORTHVIEW CIR UNIT 1,SHELTON                 ,WA,MASON,985842948,Adult-Use Retailer,ACTIVE (ISSUED),3604272990,Adult-Use,,,,"Tj's Cannabis Buds, Edibles, Oils & More",WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.2290177,-123.1271391
Token Herb,400209,6033519780010001.0,837 A CRESCENT BEACH RD,EASTSOUND               ,WA,SAN JUAN,982451695,Adult-Use Retailer,ACTIVE (ISSUED),3603766900,Adult-Use,,,,Token Herb,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.6958037,-122.885737
Toker Friendly,417486,6034472620010002.0,1515 S LYONS RD STE B STE B,AIRWAY HEIGHTS          ,WA,SPOKANE,990010000,Adult-Use Retailer,ACTIVE (ISSUED),5092448728,Adult-Use,,,,Toker Friendly,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6417959,-117.5711773
Tonasket House Of Cannabis,422454,6035188950010004.0,309 4TH ST W STE A,TONASKET                ,WA,OKANOGAN,988550000,Adult-Use Retailer,ACTIVE (ISSUED),3607853843,Adult-Use,,,,Tonasket House Of Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.70515289999999,-119.4395039
Top Beard LLC,421846,6049183370010001.0,RETAIL TITLE CERTIFICATE,RICHLAND                ,WA,BENTON,993520000,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,4049851766,Adult-Use,,,,Top Beard LLC,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.28042000000001,-119.2751996
Top Cat Enterprises,414513,6033560240010003.0,RETAIL TITLE CERTIFICATE,MARYSVILLE              ,WA,SNOHOMISH,982717808,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,2534489170,Adult-Use,,,,Top Cat Enterprises,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.0517637,-122.1770818
Top Shelf 420,413782,6043160690010002.0,3015 PACIFIC AVE SE,OLYMPIA                 ,WA,THURSTON,985012042,Adult-Use Retailer,ACTIVE (ISSUED),2534057153,Adult-Use,,,,Top Shelf 420,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.0426222,-122.8582556
Treehouse Club,413369,6034203350010001.0,14421 E TRENT AVE,SPOKANE VALLEY          ,WA,SPOKANE,992161392,Adult-Use Retailer,ACTIVE (ISSUED),5094132169,Adult-Use,,,,Treehouse Club,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.69510959999999,-117.2106009
Trippy Hippie Cannabis Co.,413529,6033550270010001.0,794 KENTUCKY ST,BELLINGHAM              ,WA,WHATCOM,982250000,Adult-Use Retailer,ACTIVE (ISSUED),2088192110,Adult-Use,,,,Trippy Hippie Cannabis Co.,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.7575963,-122.4651159
Trove Medical And Recreational,414871,6033568870010002.0,218 N SAMISH WAY STE 103,BELLINGHAM              ,WA,WHATCOM,982256031,Adult-Use Retailer,ACTIVE (ISSUED),3603933459,Adult-Use,,,,Trove Medical And Recreational,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.73694829999999,-122.469529
Tru Greenthumb,407950,6035599710010003.0,1254 MT SAINT HELENS WAY NE #C STE C,CASTLE ROCK             ,WA,COWLITZ,986119010,Adult-Use Retailer,ACTIVE (ISSUED),3609672634,Adult-Use,,,,Tru Greenthumb,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.2865039,-122.8992602
Twisp House Of Cannabis,400085,6035188950010006.0,1017 E METHOW VALLEY HWY,TWISP                   ,WA,OKANOGAN,988560000,Adult-Use Retailer,ACTIVE (ISSUED),2532123711,Adult-Use,,,,Twisp House Of Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.35838829999999,-120.1106777
Uncle Ando's Wurld Of Weed,415045,6033578790010001.0,1905 JOHNSON RD STE A,CENTRALIA               ,WA,LEWIS,985311926,Adult-Use Retailer,ACTIVE (ISSUED),3602813921,Adult-Use,,,,Uncle Ando's Wurld Of Weed,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.738127,-122.9824812
Uncle Ike's,413996,6045980960010003.0,1411 E OLIVE WAY,SEATTLE                 ,WA,KING,981222127,Adult-Use Retailer,ACTIVE (ISSUED),2063300498,Adult-Use,,,,Uncle Ike's,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6172918,-122.3263489
Uncle Ike's,414533,6045980960010001.0,2310 EAST UNION ST,SEATTLE                 ,WA,KING,981222966,Adult-Use Retailer,ACTIVE (ISSUED),2064203784,Adult-Use,,,,Uncle Ike's,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.61335510000001,-122.3021483
Uncle Ike's,421141,6045980960010002.0,501 15TH AVE E,SEATTLE                 ,WA,KING,981120000,Adult-Use Retailer,ACTIVE (ISSUED),2064203784,Adult-Use,,,,Uncle Ike's,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.623252,-122.3128644
Uncle Ike's,421514,6045980960010005.0,9822 15TH AVE SW,SEATTLE                 ,WA,KING,981062850,Adult-Use Retailer,ACTIVE (ISSUED),2064203784,Adult-Use,,,,Uncle Ike's,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5149099,-122.3533315
Uncle Ike's,433474,6045980960010006.0,11306 LAKE CITY WAY NE,SEATTLE                 ,WA,KING,981255306,Adult-Use Retailer,ACTIVE (ISSUED),2068515555,Adult-Use,,,,Uncle Ike's,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.7104949,-122.3000007
Vashon Times,414454,6043539840010002.0,19001 VASHON HIGHWAY SOUTHWEST,VASHON ISLAND           ,WA,KING,980705214,Adult-Use Retailer,ACTIVE (ISSUED),2069308577,Adult-Use,,,,Vashon Times,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.4345319,-122.461084
Vibe Cannabis Co.,434798,6046557890010003.0,406 OAK ST,KELSO                   ,WA,COWLITZ,986262306,Adult-Use Retailer,ACTIVE (ISSUED),5093938023,Adult-Use,,,,Vibe Cannabis Co.,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.1436414,-122.9089666
W.C.W. Enterprises,415445,6033597170010003.0,3708 MT BAKER HWY,EVERSON                 ,WA,WHATCOM,982470000,Adult-Use Retailer,ACTIVE (ISSUED),3603928309,Adult-Use,,,,W.C.W. Enterprises,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.843682,-122.2881646
Walla Walla Cannabis Company,415641,6033593720010003.0,927 W MAIN ST,WALLA WALLA             ,WA,WALLA WALLA,993622746,Adult-Use Retailer,ACTIVE (ISSUED),5098764946,Adult-Use,,,,Walla Walla Cannabis Company,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.06144010000001,-118.3520478
Walla Walla Weedery,434392,6033374760010004.0,1603 E ISAACS AVE,WALLA WALLA             ,WA,WALLA WALLA,993622205,Adult-Use Retailer,ACTIVE (ISSUED),5098764279,Adult-Use,,,,Walla Walla Weedery,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.07518289999999,-118.3140851
Washington Green Leaf,414128,6033557220010003.0,RETAIL TITLE CERTIFICATE,CENTRALIA               ,WA,LEWIS,985319649,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,4253124423,Adult-Use,,,,Washington Green Leaf,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.7162136,-122.9542972
"Washington O G, LLC",431327,6031478630010009.0,2114 WESTERN AVE STE B,SEATTLE                 ,WA,KING,981210000,Adult-Use Retailer,ACTIVE (ISSUED),3038295712,Adult-Use,,,,"Washington O G, LLC",WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.6115617,-122.3451867
Washington Retail Partners LLC,422602,6035688340010005.0,RETAIL TITLE CERTIFICATE,KENNEWICK               ,WA,BENTON,993360000,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,2067697115,Adult-Use,,,,Washington Retail Partners LLC,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.2086683,-119.119948
Washington State Cannabis Company,414559,6048933590010001.0,RETAIL TITLE CERTIFICATE,RICHLAND                ,WA,BENTON,993545310,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,2064801600,Adult-Use,,,,Washington State Cannabis Company,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.28042000000001,-119.2751996
Wayne Seminoff Company,422752,6014453860010002.0,RETAIL TITLE CERTIFICATE,KENNEWICK               ,WA,BENTON,983360000,Adult-Use Retailer,ACTIVE TITLE CERTIFICATE,5039396724,Adult-Use,,,,Wayne Seminoff Company,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.2086683,-119.119948
Western Bud,414959,6033587180010001.0,11401 RAINIER AVE S,SEATTLE                 ,WA,KING,981783947,Adult-Use Retailer,ACTIVE (ISSUED),2066124887,Adult-Use,,,,Western Bud,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.5009469,-122.222086
Western Bud,421707,6040313940010001.0,1401 IOWA ST,BELLINGHAM              ,WA,WHATCOM,982294763,Adult-Use Retailer,ACTIVE (ISSUED),3609331428,Adult-Use,,,,Western Bud,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.7566496,-122.4559302
Western Bud,422037,6040551410010001.0,20291 SR 20 UNIT 2,BURLINGTON              ,WA,SKAGIT,941409316,Adult-Use Retailer,ACTIVE (ISSUED),2062097254,Adult-Use,,,,Western Bud,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.4832105,-122.307403
Western Bud,426849,6040676660010002.0,6186 STATE ROUTE 20 STE B,ANACORTES               ,WA,SKAGIT,982218496,Adult-Use Retailer,ACTIVE (ISSUED),2062097254,Adult-Use,,,,Western Bud,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.4296424,-122.6069915
Westside420 Recreational,412466,6030740190010003.0,4503 OCEAN BEACH HWY STE 103,LONGVIEW                ,WA,COWLITZ,986325055,Adult-Use Retailer,ACTIVE (ISSUED),3604235261,Adult-Use,,,,Westside420 Recreational,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.1625072,-122.9986866
Whidbey Retail Group,423993,6048648240010001.0,1860 SCOTT RD,FREELAND                ,WA,ISLAND,982499430,Adult-Use Retailer,ACTIVE (ISSUED),3603216151,Adult-Use,,,,Whidbey Retail Group,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.0093694,-122.5146291
White Rabbit Retail,414398,6033537490010003.0,15928 HWY 99,LYNNWOOD                ,WA,SNOHOMISH,980870000,Adult-Use Retailer,ACTIVE (ISSUED),4257454242,Adult-Use,,,,White Rabbit Retail,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.8543599,-122.2916248
World Of Weed,414449,6034023650010001.0,3202 E PORTLAND AVE,TACOMA                  ,WA,PIERCE,984044929,Adult-Use Retailer,ACTIVE (ISSUED),2532729333,Adult-Use,,,,World Of Weed,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.2345257,-122.4097822
Yakima Weed Co,353928,6041620560010001.0,1606 FRUITVALE BLVD,YAKIMA                  ,WA,YAKIMA,989021237,Adult-Use Retailer,ACTIVE (ISSUED),2066826644,Adult-Use,,,,Yakima Weed Co,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.6122573,-120.5310693
Yakima Weed Co,430876,6044186140010002.0,1209 E WASHINGTON AVE,UNION GAP               ,WA,YAKIMA,989030000,Adult-Use Retailer,ACTIVE (ISSUED),2068182083,Adult-Use,,,,Yakima Weed Co,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.5706831,-120.4851421
Zia Recreational,415488,6033534440010001.0,905 SIMPSON AVENUE,HOQUIAM                 ,WA,GRAYS HARBOR,985503020,Adult-Use Retailer,ACTIVE (ISSUED),5057128255,Adult-Use,,,,Zia Recreational,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,46.9763953,-123.881908
Zips Cannabis,84154,6043267590010001.0,3213 S 38TH STE C,TACOMA                  ,WA,PIERCE,984041094,Adult-Use Retailer,ACTIVE (ISSUED),2532920197,Adult-Use,,,,Zips Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.222817,-122.4788343
Zips Cannabis,358302,6033850920010002.0,2611 PACIFIC AVE,TACOMA                  ,WA,PIERCE,984022804,Adult-Use Retailer,ACTIVE (ISSUED),2534050253,Adult-Use,,,,Zips Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.2375294,-122.4345861
Zips Cannabis,362816,6043897800010002.0,5924 6TH AVE,TACOMA                  ,WA,PIERCE,984062016,Adult-Use Retailer,ACTIVE (ISSUED),2534050253,Adult-Use,,,,Zips Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.2551347,-122.5174814
Zips Cannabis,412923,6033480390010001.0,10422 PACIFIC AVE S STE B,TACOMA                  ,WA,PIERCE,984446052,Adult-Use Retailer,ACTIVE (ISSUED),2533145113,Adult-Use,,,,Zips Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.1615122,-122.4346191
Zips Cannabis,423754,6043975500010001.0,2215 4TH AVE S,SEATTLE                 ,WA,KING,981341516,Adult-Use Retailer,ACTIVE (ISSUED),5099903124,Adult-Use,,,,Zips Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.583461,-122.3295301
Zips Cannabis,427634,6042736840010002.0,317 S 72ND ST,TACOMA                  ,WA,PIERCE,984086003,Adult-Use Retailer,ACTIVE (ISSUED),2533024192,Adult-Use,,,,Zips Cannabis,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,47.1920451,-122.4361889
2020 Cannabis Solutions Mt Baker Highway,355469,6043490200010002.0,1706 MT BAKER HWY,BELLINGHAM              ,WA,WHATCOM,982268721,Medical Retailer,ACTIVE (ISSUED),3607342020,Medicinal,  ,20201105,ME@JOEDIGIUGNO.COM,2020 Cannabis Solutions Mt Baker Highway,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.8036194,-122.3986209
2020 Solutions Iron Street,415470,6043490150010001.0,2018 IRON ST STE A,BELLINGHAM              ,WA,WHATCOM,982264212,Medical Retailer,ACTIVE (ISSUED),2068180966,Medicinal,  ,20190403,ME@JOEDIGIUGNO.COM,2020 Solutions Iron Street,WSLCB,Washington State Liquor and Cannabis Board,,,,,,,,,2023-08-08T00:00:00,48.7566916,-122.4661538
