license_number,business_legal_name,business_dba_name,Street,premise_city,premise_zip_code,data_refreshed_date,license_type,license_designation,Licensee Name,License Number,Address,Zipcode,Microbials,Mycotoxins,Residual Solvents,id,license_status,licensing_authority_id,licensing_authority,premise_state,license_status_date,license_term,issue_date,expiration_date,business_owner_name,business_structure,activity,parcel_number,business_phone,business_email,business_image_url,premise_street_address,premise_county,premise_latitude,premise_longitude,business_website
402-01185,TESLA LLC,TESLA LLC,4155 North Grape Street,Denver,80216,2023-09-01,Stores,Adult-Use,,,,,,,,402-01185,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 335-1940,,,450 E 52nd Ave,Denver County,39.7904615,-104.9814423,https://www.tesla.com/
402-00555,LEVELS IV INC,"Levels IV, Inc.",389 Wadsworth Boulevard,Lakewood,80226,2023-09-01,Stores,Adult-Use,,,,,,,,402-00555,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 954-9488,,,389 Wadsworth Blvd,Jefferson County,39.72160859999999,-105.082,http://www.levelsthc.com/
402-01057,SDJ LLC,LIVING ROSE WELLNESS,212 South 21st Street,Colorado Springs,80904,2023-09-01,Stores,Adult-Use,,,,,,,,402-01057,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 473-9797,,,212 S 21st St,El Paso County,38.84265679999999,-104.85821,https://www.leafly.com/dispensary-info/living-rose-wellness/deals
402-01026,CANNA MEDS WELLNESS CENTER LLC,CANNA MEDS WELLNESS CENTER,2218 North Academy Place,Colorado Springs,80909,2023-09-01,Stores,Adult-Use,,,,,,,,402-01026,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,317 N Union Blvd,El Paso County,38.8378914,-104.7941767,
402-00645,MILE HIGH REMEDIES LLC,DOCTORS ORDERS,2106 East Boulder Street,Colorado Springs,80909,2023-09-01,Stores,Adult-Use,,,,,,,,402-00645,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 634-8808,,,2106 E Boulder St,El Paso County,38.83875369999999,-104.7899535,https://doctorsorderscs.com/
402-01062,NUVUE PHARMA LLC,NUVUE PHARMA LLC,4740 Dillon Drive,Pueblo,81008,2023-09-01,Stores,Adult-Use,,,,,,,,402-01062,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 470-7444,,,4740 Dillon Dr,Pueblo County,38.32149749999999,-104.6116922,https://www.nuvuepharma.com/
402-01167,J2JCO LLC,Fire Meds,"1428 North Circle Drive, Unit 2",Colorado Springs,80909,2023-09-01,Stores,Adult-Use,,,,,,,,402-01167,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 368-6168,,,3615 E Platte Ave,El Paso County,38.83924249999999,-104.7604046,http://firemeds.business.site/
402-00237,WESTSIDE WELLNESS CENTER LLC,Maggie's Farm,818 East Fillmore Street,Colorado Springs,80907,2023-09-01,Stores,Adult-Use,,,,,,,,402-00237,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 358-8849,,,818 E Fillmore St,El Paso County,38.8744381,-104.8095053,https://maggiesfarmmarijuana.com/locations/colorado-springs-north/?utm_source=google&utm_medium=organic&utm_campaign=gmb-menu
402-01080,GREEN GARDENS LLC,Green Fields,2038 South Navajo Street,Denver,80223,2023-09-01,Stores,Adult-Use,,,,,,,,402-01080,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 455-1795,,,1798 W Mississippi Ave,Denver County,39.6964176,-105.0083269,https://www.greenfieldscannabisco.com/stores/south-denver/
402-00507,THE HERBAL CURE LLC,THE HERBAL CURE LLC,985 South Logan Street ,Denver,80209,2023-09-01,Stores,Adult-Use,,,,,,,,402-00507,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 777-9333,,,985 S Logan St,Denver County,39.6989165,-104.9834712,https://theherbalcure.wm.store/discover
402-01193,HG LTD,Higher Grade,"3480 South Galena Street, Unit B-4",Denver,80231,2023-09-01,Stores,Adult-Use,,,,,,,,402-01193,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 350-4071,,,3480 S Galena St,Denver County,39.6542446,-104.8681353,https://www.highergradeco.com/cherry-hills-medical-dispensary
402-00272,CANNA MEDS WELLNESS CENTER LLC,CANNA MEDS WELLNESS CENTER,506 North Chelton Road,Colorado Springs,80909,2023-09-01,Stores,Adult-Use,,,,,,,,402-00272,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,317 N Union Blvd,El Paso County,38.8378914,-104.7941767,
402-00670,BGOOD VENTURES LLC,BGOOD APOTHECARY,80 South Pennsylvania Street,Denver,80209,2023-09-01,Stores,Adult-Use,,,,,,,,402-00670,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 777-5239,,,80 S Pennsylvania St,Denver County,39.71509530000001,-104.9812129,http://bgoodmmj.com/locations/west-wash-park
402-01225,TRICHOME HEALTH CONSULTANTS INC,TRICHOME HEALTH CONSULTANTS,1001 South Royer Street ,Colorado Springs,80903,2023-09-01,Stores,Adult-Use,,,,,,,,402-01225,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 635-6337,,,1001 S Royer St,El Paso County,38.82000609999999,-104.8148419,http://thcmed.com/
402-01339,BUENA SUERTE COMPANY LLC,BUENA SUERTE COMPANY LLC,"11640 Teller Street, Suite E",Broomfield,80020,2023-09-01,Stores,Adult-Use,,,,,,,,402-01339,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402-00424,NATURES KISS CANNABIS SERVICES HEALTH & WELLNESS LLC,Nature's Kiss,4332 South Broadway,Englewood,80113,2023-09-01,Stores,Adult-Use,,,,,,,,402-00424,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 484-9327,,,4332 S Broadway,Arapahoe County,39.6378661,-104.9874444,https://www.natureskissmmj.com/
402-00831,O LIMITED,SILVER STEM FINE CANNABIS,"1 West 1st Street, Suite 1D",Nederland,80466,2023-09-01,Stores,Adult-Use,,,,,,,,402-00831,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 258-3552,,,1 W 1st St #1D,Boulder County,39.96213460000001,-105.5106195,https://silverstemcannabis.com/dispensaries/Nederland-Boulder-Area
402-00204,CORRIDOR 70 LLC,EVERBLOOM,5110 North Race Street,Denver,80216,2023-09-01,Stores,Adult-Use,,,,,,,,402-00204,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 226-9295,,,5110 Race St,Denver County,39.788264,-104.9631087,http://theeverbloom.wm.store/
402-01139,SOUTHERN COLORADO CANNABIS CLUB LLC,SOUTHERN COLORADO CANNABIS CLUB LLC,29577 Highway 159,Fort Garland,81133,2023-09-01,Stores,Adult-Use,,,,,,,,402-01139,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 379-4210,,,29577 CO-159,Costilla County,37.4248515,-105.4317705,https://www.leafly.com/dispensary-info/southern-colorado-cannabis-club
402-00375,AF INC,APOTHECARY FARMS,2251 South Broadway,Denver,80210,2023-09-01,Stores,Adult-Use,,,,,,,,402-00375,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 862-5016,,,2251 S Broadway,Denver County,39.6758191,-104.9880514,https://apothecaryfarms.com/?utm_source=GMB&utm_medium=Organic&utm_campaign=GB%20traffic
402-00680,SWEETWATER PARTNERS LLC,Good Chemistry,330 East Colfax Avenue,Denver,80203,2023-09-01,Stores,Adult-Use,,,,,,,,402-00680,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 524-4657,,,330 E Colfax Ave,Denver County,39.7398994,-104.9826291,https://goodchem.org/
402-00024,SISTEM BONNIE BRAE LLC,Silver Stem Fine Cannabis,2331 East Ohio Avenue,Denver,80209,2023-09-01,Stores,Adult-Use,,,,,,,,402-00024,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 771-9866,,,2331 E Ohio Ave,Denver County,39.7021968,-104.9598995,https://silverstemcannabis.com/dispensaries/bonnie-brae
402-01304,PI WILLITS LLC,Lova Basalt,701 East Valley Road Unit 102,Basalt,81621,2023-09-01,Stores,Adult-Use,,,,,,,,402-01304,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 340-4680,,,701 E Valley Rd unit 110,Eagle County,39.3884997,-107.0844488,https://lovaco.com/
402-01169,KANOPYA HOLDINGS LLC,Kanopya Springs,2545 - 2547 Platte Place,Colorado Springs,80909,2023-09-01,Stores,Adult-Use,,,,,,,,402-01169,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 204-3442,,,2545 Platte Pl,El Paso County,38.8364588,-104.7788483,https://weedmaps.com/dispensaries/kanopya-springs-1
402-00930,BIG MOUNTAIN ORGANICS LLC,BIG MEDICINE CANNABISSARY,2909 North El Paso Street,Colorado Springs,80907,2023-09-01,Stores,Adult-Use,,,,,,,,402-00930,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 418-3854,,,2909 N El Paso St,El Paso County,38.872645,-104.8129081,https://bigmedicinecannabissary.business.site/?utm_source=gmb&utm_medium=referral
402-00939,ASCEND II LLC,ASCEND II,3555 South Yosemite Street,Denver,80237,2023-09-01,Stores,Adult-Use,,,,,,,,402-00939,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 482-3191,,,3555 S Yosemite St,Denver County,39.65180929999999,-104.8853284,http://www.ascendcannabisco.com/
402-00140,GL INDUSTRIAL,Grow Life INC,115 East Garden of the Gods Road,Colorado Springs,80907,2023-09-01,Stores,Adult-Use,,,,,,,,402-00140,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 635-1700,,,115 E Garden of the Gods Rd,El Paso County,38.8965465,-104.8239824,
402-01020,8058 LLC,Mighty Tree,4755 North Lipan Street,Denver,80211,2023-09-01,Stores,Adult-Use,,,,,,,,402-01020,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 600-8961,,,4755 Lipan St,Denver County,39.7829987,-105.0022415,https://www.mightytreeco.com/
402-00166,CORRIDOR 70 LLC,EVERBLOOM,4095 North Jackson Street,Denver,80216,2023-09-01,Stores,Adult-Use,,,,,,,,402-00166,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 226-9295,,,5110 Race St,Denver County,39.788264,-104.9631087,http://theeverbloom.wm.store/
402-01115,MAGGIES FARM LLC,MAGGIES FARM,141 Manitou Avenue ,Manitou Springs,80829,2023-09-01,Stores,Adult-Use,,,,,,,,402-01115,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 685-1655,,,141 Manitou Ave,El Paso County,38.8580532,-104.8950928,https://www.maggiesfarmmarijuana.com/locations/manitou-springs/
402-00839,THE GREEN SOLUTION LLC,THE GREEN SOLUTION LLC,810 North College Avenue,Fort Collins,80524,2023-09-01,Stores,Adult-Use,,,,,,,,402-00839,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 239-3117,,,810 N College Ave,Larimer County,40.5981936,-105.0762573,https://www.tgscolorado.com/stores/ftcollins?utm_campaign=gmb-website-fortcollins&utm_content=website_button&utm_medium=organic&utm_source=google
402-00837,LIVWELL VII LLC,LivWell,900 North College Avenue,Fort Collins,80524,2023-09-01,Stores,Adult-Use,,,,,,,,402-00837,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 484-8380,,,900 N College Ave,Larimer County,40.5988297,-105.0761543,https://livwell.com/locations/colorado/fort-collins
402-00370,TITAN HEALTH LLC,UHerbs,800 Park Avenue West,Denver,80205,2023-09-01,Stores,Adult-Use,,,,,,,,402-00370,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 830-9999,,,20 E 9th Ave #2701,Denver County,39.73027460000001,-104.9866578,http://herbs4youdenver.com/
402-01040,GROW DISPENSARY INC,GROW DISPENSARY INC,67 North Silicon Drive Suite 130,Pueblo West,81007,2023-09-01,Stores,Adult-Use,,,,,,,,402-01040,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 647-8924,,,922 Hailey Ln STE B,Pueblo County,38.3255857,-104.7036996,https://cannasseur.co/
402-00935,MODERN MEDICINE LLC,ALTITUDE ORGANIC MEDICINE,523 South Tejon Street,Colorado Springs,80903,2023-09-01,Stores,Adult-Use,,,,,,,,402-00935,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 313-9841,,,523 S Tejon St,El Paso County,38.8259444,-104.8237583,https://altitudeorganic.com/medical/home/
402-01081,OUTER WORLD LLC,TWEEDLEAF,1430 Harrison Road,Colorado Springs,80905,2023-09-01,Stores,Adult-Use,,,,,,,,402-01081,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 434-2440,,,1430 Harrison Rd,El Paso County,38.7965683,-104.7994037,
402-00588,PLATTE VALLEY DISPENSARY LLC,PLATTE VALLEY DISPENSARY,2301 7th Street Unit B,Denver,80211,2023-09-01,Stores,Adult-Use,,,,,,,,402-00588,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 953-0295,,,2301 7th St B,Denver County,39.7522105,-105.0147379,
402-01038,PHOENIX CORP,Mana Cannabis Supply Co,2895 West 8th Avenue,Denver,80204,2023-09-01,Stores,Adult-Use,,,,,,,,402-01038,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 749-4642,,,2895 W 8th Ave,Denver County,39.7296541,-105.023389,https://manasupply.com/
402-00495,COLORADO CANNABIS COMPANY LLC,PURE MARIJUANA DISPENSARY,4571 North Ivy Street,Denver,80216,2023-09-01,Stores,Adult-Use,,,,,,,,402-00495,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 287-4211,,,505 W 40th Ave,Denver County,39.771937,-104.994116,https://puremmj.com/
402-01071,GARDEN OF THE BUDZ LLC,GARDEN OF THE BUDZ LLC,3178 West Colorado Avenue,Colorado Springs,80904,2023-09-01,Stores,Adult-Use,,,,,,,,402-01071,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 471-2839,,,3178 W Colorado Ave,El Paso County,38.8552162,-104.8752774,https://gardenofthebudz.wm.store/
402-00653,BROW 1 LLC,Xclusive Cannabis,7200 East Smith Road,Denver,80207,2023-09-01,Stores,Adult-Use,,,,,,,,402-00653,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 642-2282,,,7200 Smith Rd,Denver County,39.7717266,-104.9042329,https://www.xclusivecanna.com/
402-00691,PERSONALIZED ORGANIC TREATMENTS LLC,Canna Botica,219 North Vallejo Street,Denver,80223,2023-09-01,Stores,Adult-Use,,,,,,,,402-00691,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 777-1550,,,219 Vallejo St,Denver County,39.7206576,-105.0135438,http://www.cannabotica.com/
402-00947,NATIONAL GREEN SOURCE LLC,The Green Source,975 West Fillmore Street,Colorado Springs,80907,2023-09-01,Stores,Adult-Use,,,,,,,,402-00947,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 633-1300,,,975 W Fillmore St,El Paso County,38.87610329999999,-104.8387529,https://www.nationalgreensource.com/?utm_source=google&utm_medium=organic&utm_campaign=fillmore
402-00532,DURANGO ORGANICS LLP,DURANGO ORGANICS LLP,"72 Suttle Street, Unit F",Durango,81303,2023-09-01,Stores,Adult-Use,,,,,,,,402-00532,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 259-3674,,,72 Suttle St Suite F & G,La Plata County,37.2475648,-107.8764828,http://www.durangoorganics.com/
402-00925,KIND LOVE LLC,Kind Love,4380 East Alameda Avenue,Glendale,80246,2023-09-01,Stores,Adult-Use,,,,,,,,402-00925,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 390-3600,,,4380 E Alameda Ave,Denver County,39.7109732,-104.9364597,https://www.kindlove.com/
402-01000,LIVWELL X LLC,LivWell,1015 2nd Street,Berthoud,80513,2023-09-01,Stores,Adult-Use,,,,,,,,402-01000,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 344-5060,,,1015 N 2nd St,Larimer County,40.3113553,-105.0765196,https://livwell.com/locations/colorado/berthoud
402-00062,NATURES HERBS & WELLNESS CENTER,Natures Herbs & Wellness Center,540 27th Street,Garden City,80631,2023-09-01,Stores,Adult-Use,,,,,,,,402-00062,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 573-5087,,,540 27th St,Weld County,40.3943383,-104.6865445,https://naturesherbsandwellness.com/
402-01039,MAGIC CITY FARMS 2 LLC,MAGIC CITY CANNABIS,3819 North Quentin Street,Denver,80239,2023-09-01,Stores,Adult-Use,,,,,,,,402-01039,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 692-1539,,,3819 Quentin St,Denver County,39.7699105,-104.8451348,https://magiccitydenver.wm.store/discover
402-01173,GREEN FARMS LLC,,3629 Galley Road,Colorado Springs,80909,2023-09-01,Stores,Adult-Use,,,,,,,,402-01173,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,El Paso County,38.8560908,-104.7812654,
402-00603,LIGHTSHADE LABS LLC,LIGHTSHADE,3950 North Holly Street,Denver,80207,2023-09-01,Stores,Adult-Use,,,,,,,,402-00603,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 468-6100,,,3950 Holly St,Denver County,39.7722164,-104.9220219,https://lightshade.com/dispensaries/holly-denver/?utm_medium=organic&utm_source=gbp&utm_campaign=holly+dispensary+website
402-01142,TITAN HEALTH LLC,UHerbs,"755 South Jason Street, Unit 100",Denver,80223,2023-09-01,Stores,Adult-Use,,,,,,,,402-01142,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 830-9999,,,20 E 9th Ave #2701,Denver County,39.73027460000001,-104.9866578,http://herbs4youdenver.com/
402-00286,PI NORTH SHERIDAN LLC,LOVA SHERIDAN,446 North Sheridan Boulevard,Denver,80226,2023-09-01,Stores,Adult-Use,,,,,,,,402-00286,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 536-5471,,,446 Sheridan Boulevard,Jefferson County,39.7232269,-105.0529332,https://lovaco.com/
402-00649,HG LTD,HIGHER GRADE,1269 North Elati Street,Denver,80204,2023-09-01,Stores,Adult-Use,,,,,,,,402-00649,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 993-4547,,,1269 Elati St,Denver County,39.7365803,-104.9944043,https://www.highergradeco.com/recreational-dispensary-denver
402-01083,RJJ UINTAH LLC,NATIVE ROOTS UINTAH,1705 West Uintah Street,Colorado Springs,80904,2023-09-01,Stores,Adult-Use,,,,,,,,402-01083,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 375-5512,,,1705 W Uintah St,El Paso County,38.8477959,-104.8462566,https://nativerootscannabis.com/
402-01084,RJJ ACADEMY LLC,NATIVE ROOTS ACADEMY,1003 North Academy Boulevard,Colorado Springs,80909,2023-09-01,Stores,Adult-Use,,,,,,,,402-01084,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 550-0327,,,1003 N Academy Blvd,El Paso County,38.8475,-104.7569444,https://nativerootscannabis.com/
402-00910,PUEBLO WEST ORGANICS LLC,Pueblo West Organics,"609 East Enterprise Drive, Suite 140",Pueblo West,81007,2023-09-01,Stores,Adult-Use,,,,,,,,402-00910,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 647-2043,,,609 E Enterprise Dr #140,Pueblo County,38.3291548,-104.7176158,
402-00957,CONCENTRATE LLC,WOLF PAC CANNABIS,74 North Federal Boulevard,Denver,80219,2023-09-01,Stores,Adult-Use,,,,,,,,402-00957,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 428-8697,,,74 Federal Blvd,Denver County,39.7179233,-105.0247009,
402-00435,VIRTUAL MARKETING LLC,MAGGIE'S FARM,"3055 East US Highway 50, Unit F",Canon City,81212,2023-09-01,Stores,Adult-Use,,,,,,,,402-00435,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 372-1014,,,3055 US-50,Fremont County,38.4475642,-105.1962288,https://www.maggiesfarmmarijuana.com/locations/canon-city/?utm_source=google&utm_medium=organic&utm_campaign=gmb-menu
402-01042,RJJ COLORADO SPRINGS LLC,NATIVE ROOTS COLORADO SPRINGS,3660 Austin Bluffs Parkway,Colorado Springs,80918,2023-09-01,Stores,Adult-Use,,,,,,,,402-01042,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 528-7143,,,3660 Austin Bluffs Pkwy,El Paso County,38.89118939999999,-104.7587746,https://nativerootscannabis.com/locations/austin-bluffs-marijuana-dispensary
402-01264,MHFS LLC,Good Chemistry,2563 15th Street Suite 103,Denver,80211,2023-09-01,Stores,Adult-Use,,,,,,,,402-01264,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 328-2131,,,2563 15th St #103,Denver County,39.7582865,-105.0114351,https://goodchem.org/
402-00869,ACADEMY OF THE HEALING ARTS LLC,High Valley Healing Alamosa,"0711 West Highway 160, Suite B",Alamosa,81101,2023-09-01,Stores,Adult-Use,,,,,,,,402-00869,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,,,,,,,,
402-00681,SWEETWATER PARTNERS LLC,Good Chemistry,1724 South Broadway,Denver,80210,2023-09-01,Stores,Adult-Use,,,,,,,,402-00681,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 733-3113,,,1724 S Broadway,Denver County,39.6852239,-104.9873599,https://goodchem.org/locations/
402-00992,TRINIDADS HIGHER CALLING U LLC,TRINIDADS HIGHER CALLING U LLC,1000 Independence Road,Trinidad,81082,2023-09-01,Stores,Adult-Use,,,,,,,,402-00992,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 846-0420,,,1000 Independence Rd,Las Animas County,37.1907172,-104.4965656,http://www.trinidadshighercallingu.com/
402-00039,SUMMIT WELLNESS,DENREC Denver Recreational Dispensary,2042 South Bannock Street,Denver,80223,2023-09-01,Stores,Adult-Use,,,,,,,,402-00039,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 390-5070,,,2042 S Bannock St,Denver County,39.679332,-104.989814,http://denrec.com/
402-00690,TWOG-FEDERAL LLC,Buddy Boy,2426 South Federal Boulevard,Denver,80219,2023-09-01,Stores,Adult-Use,,,,,,,,402-00690,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 477-8888,,,2707 W 38th Ave,Denver County,39.7694077,-105.0208873,http://www.tgtree.com/
402-00118,TWOG-WALNUT LLC,Buddy Boy,3814 Walnut Street,Denver,80205,2023-09-01,Stores,Adult-Use,,,,,,,,402-00118,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 296-2093,,,2117 Larimer St,Denver County,39.7543373,-104.9911933,https://www.den-rec.com/
402-00123,HEALTHY LEAF LLC,Healthy Leaf,3715 Drennan Road,Colorado Springs,80910,2023-09-01,Stores,Adult-Use,,,,,,,,402-00123,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 216-5452,,,3715 Drennan Road,El Paso County,38.7809892,-104.7586174,
402-00551,GREEN MEDICINE LLC,Green Medicine Wellness,1030 Grand Avenue,Glenwood Springs,81601,2023-09-01,Stores,Adult-Use,,,,,,,,402-00551,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(970) 384-2026,,,1030 Grand Ave,Garfield County,39.5429761,-107.3244924,http://thegreenjoint.com/green-medicine-wellness/
402-01291,ROCKY FORD STATION LLC,The Station,1701 Elm Avenue,Rocky Ford,81067,2023-09-01,Stores,Adult-Use,,,,,,,,402-01291,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 383-2080,,,1701 Elm Ave,Otero County,38.04940359999999,-103.7103418,https://thestationrf.com/
402-00959,SPFF COLO LLC,COS CONFIDENTIAL,3044 West Colorado Avenue,Colorado Springs,80904,2023-09-01,Stores,Adult-Use,,,,,,,,402-00959,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(719) 434-1050,,,3044 W Colorado Ave,El Paso County,38.8532672,-104.8717153,http://confidentialdispensary.com/
402-00385,MEDICAL MJ SUPPLY LLC,Best Colorado Meds.org,4800 Lamar Street,Wheat Ridge,80033,2023-09-01,Stores,Adult-Use,,,,,,,,402-00385,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(720) 205-5314,,,4800 N Lamar St,Jefferson County,39.7845342,-105.0671623,http://www.bestcoloradocannabis.org/
402-00872,LIVWELL XVI LLC,LivWell,2020 South Colorado Boulevard,Denver,80222,2023-09-01,Stores,Adult-Use,,,,,,,,402-00872,,MED,Colorado Marijuana Enforcement Division,CO,,,,,,,,,(303) 758-9114,,,2020 S Colorado Blvd,Denver County,39.6797481,-104.9403912,https://livwell.com/locations/colorado/colorado-blvd-denver
