license_number,id,business_dba_name,license_type,license_status,business_legal_name,business_owner_name,business_structure,licensing_authority_id,licensing_authority,license_designation,license_status_date,license_term,premise_state,parcel_number,activity,issue_date,expiration_date,premise_city,premise_zip_code,premise_street_address,premise_county,premise_latitude,premise_longitude,business_phone,business_website,business_email,business_image_url,data_refreshed_date
13487,1055599,THE CONNOISSEUR,Standard Marijuana Cultivation Facility,Active-Operating,THE CONNOISSEUR,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit A,Wasilla,3200 W Top of the World Cir,Matanuska-Susitna Borough,61.543844,-149.531881,,,,,2023-08-12T10:49:50.664362
13588,2099236,High North LLC,Standard Marijuana Cultivation Facility,Active-Operating,High North LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99694,,,,,,,,,2023-08-12T10:49:50.664362
13603,1055868,"AK GREEN BEE, INC",Standard Marijuana Cultivation Facility,Active-Operating,"AK GREEN BEE, INC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,North Pole,99705,,,,,,,,,2023-08-12T10:49:50.664362
13614,2136907,Grace Flower,Standard Marijuana Cultivation Facility,Active-Pending Inspection,Grace Flower,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,UNIT A2,ANCHORAGE,,,,,,,,,2023-08-12T10:49:50.664362
13776,1056513,"ALASKA SKUNKWORKS, LLC.",Standard Marijuana Cultivation Facility,Active-Operating,"ALASKA SKUNKWORKS, LLC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Talkeetna,99676,37331 Talkeetna Spur Rd,Matanuska-Susitna Borough,62.1584383,-150.0301781,,,,,2023-08-12T10:49:50.664362
13827,1054505,CHONGKEE FARMS LLC,Standard Marijuana Cultivation Facility,Active-Operating,CHONGKEE FARMS LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99712,691 Brewster St,Fairbanks North Star Borough,64.8901132,-147.6392855,,http://www.chongkeefarms.com/,,,2023-08-12T10:49:50.664362
14073,2089237,Denali Fire,Standard Marijuana Cultivation Facility,Active-Operating,Denali Fire,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 2C,Anchorage,,,,,,,,,2023-08-12T10:49:50.664362
14136,1057391,DENALI GOLD LLC,Standard Marijuana Cultivation Facility,Active-Operating,DENALI GOLD LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99709,1092 Dolphin Way,Fairbanks North Star Borough,64.8185127,-147.9183053,,,,,2023-08-12T10:49:50.664362
14467,1033939,"TANANA HERB COMPANY, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"TANANA HERB COMPANY, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99701,1200 Well St,Fairbanks North Star Borough,64.84956869999999,-147.7285269,(907) 750-0865,http://tananaherbcompany.com/,,,2023-08-12T10:49:50.664362
14477,2130023,Fox Creek,Standard Marijuana Cultivation Facility,Active-Operating,Fox Creek,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99712,,,,,,,,,2023-08-12T10:49:50.664362
14511,1058795,SEA*WEED FARMS,Standard Marijuana Cultivation Facility,Active-Operating,SEA*WEED FARMS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Petersburg,99833,,,,,,,,,2023-08-12T10:49:50.664362
15192,1058329,GREENSLEEVES GENETICS LLC.,Standard Marijuana Cultivation Facility,Active-Pending Inspection,GREENSLEEVES GENETICS LLC.,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99501,1700 N Post Rd,Anchorage Municipality,61.225126,-149.8506993,,,,,2023-08-12T10:49:50.664362
15245,1060210,NORTH STAR GARDENS,Standard Marijuana Cultivation Facility,Active-Operating,NORTH STAR GARDENS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,2A,Juneau,,,,,,,,,2023-08-12T10:49:50.664362
15395,1037289,MAJESTIC GARDENS LLC,Standard Marijuana Cultivation Facility,Active-Operating,MAJESTIC GARDENS LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,KENAI,99611,,,,,,,,,2023-08-12T10:49:50.664362
15403,1033333,WORNER BROTHERS HORTICULTURE,Standard Marijuana Cultivation Facility,Active-Operating,WORNER BROTHERS HORTICULTURE,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Sterling,99672,33590 Sterling Hwy,Kenai Peninsula Borough,60.5368602,-150.7537605,(907) 420-4882,https://www.wornerbrothersak.com/,,,2023-08-12T10:49:50.664362
15519,1061626,PEACE FROG BOTANICALS II LLC,Standard Marijuana Cultivation Facility,Active-Operating,PEACE FROG BOTANICALS II LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Kenai,99611,47458 Lakeside St,Kenai Peninsula Borough,60.666481,-151.281317,,,,,2023-08-12T10:49:50.664362
15557,1113417,POLYCHROME GRASS,Standard Marijuana Cultivation Facility,Active-Operating,POLYCHROME GRASS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99712,1667 Amidon Dr,Fairbanks North Star Borough,64.8884321,-147.4765,,,,,2023-08-12T10:49:50.664362
15789,1062162,SCORPION GRASS,Standard Marijuana Cultivation Facility,Active-Operating,SCORPION GRASS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 2,Wasilla,,,,,,,,,2023-08-12T10:49:50.664362
15867,1061165,"AYME'S GARDEN, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"AYME'S GARDEN, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Ketchikan,99901,10984 N Tongass Hwy,Ketchikan Gateway Borough,55.4324895,-131.7910426,(907) 247-2406,http://www.northshoregardens.net/,,,2023-08-12T10:49:50.664362
15918,1061033,"BAREFOOT GROW COMPANY, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"BAREFOOT GROW COMPANY, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,North Pole,99705,940 Star Ct,Fairbanks North Star Borough,64.8272325,-147.4856567,,,,,2023-08-12T10:49:50.664362
16027,1062910,"OHLSON MOUNTAIN GOLD, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"OHLSON MOUNTAIN GOLD, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Homer,99603,61255 Ohlson Mountain Rd,Kenai Peninsula Borough,59.70998499999999,-151.499765,,,,,2023-08-12T10:49:50.664362
16170,1061968,"HERBAL DREAMS, LLC.",Standard Marijuana Cultivation Facility,Active-Operating,"HERBAL DREAMS, LLC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,4621 E Palmer-Wasilla Hwy #104,Matanuska-Susitna Borough,61.5855252,-149.3343848,(907) 376-8327,http://www.allaboutherbs.com/,,,2023-08-12T10:49:50.664362
16261,1050245,MATANUSKA THUNDER FARMS LLC,Standard Marijuana Cultivation Facility,Active-Operating,MATANUSKA THUNDER FARMS LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99694,12605 W Big Lk Rd,Matanuska-Susitna Borough,61.5746235,-149.7278198,,,,,2023-08-12T10:49:50.664362
16511,1058934,SMOKING JOE'S TERPS CO.,Standard Marijuana Cultivation Facility,Active-Operating,SMOKING JOE'S TERPS CO.,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Kasilof,99610,24276 Moraine Vista St,Kenai Peninsula Borough,60.3327752,-151.2453038,,,,,2023-08-12T10:49:50.664362
16738,1063448,VANGREEN'S LLC,Standard Marijuana Cultivation Facility,Active-Operating,VANGREEN'S LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Units BCDE,Sitka,,,,,,,,,2023-08-12T10:49:50.664362
16815,1062386,CUT ABOVE LLC,Standard Marijuana Cultivation Facility,Active-Operating,CUT ABOVE LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99709,3581 Lakeview Dr,Fairbanks North Star Borough,64.81263849999999,-147.6765624,(907) 452-4903,,,,2023-08-12T10:49:50.664362
17346,1068716,"GREAT NORTHERN CULTIVATION, INC.",Standard Marijuana Cultivation Facility,Active-Pending Inspection,"GREAT NORTHERN CULTIVATION, INC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 101,Anchorage,,,,,,,,,2023-08-12T10:49:50.664362
17409,1062220,KINE CO,Standard Marijuana Cultivation Facility,Active-Operating,KINE CO,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99694,,,,,,,,,2023-08-12T10:49:50.664362
17452,1066517,BRISTOL BAY BUD COMPANY,Standard Marijuana Cultivation Facility,Active-Operating,BRISTOL BAY BUD COMPANY,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99623,,,,,,,,,2023-08-12T10:49:50.664362
17811,1070488,NORTH ROAD BUDS LLC,Standard Marijuana Cultivation Facility,Active-Operating,NORTH ROAD BUDS LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit #2,Nikiski,,,,,,,,,2023-08-12T10:49:50.664362
17873,1070943,FREEDOM 49 FARMS,Standard Marijuana Cultivation Facility,Active-Operating,FREEDOM 49 FARMS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99694,,,,,,,,,2023-08-12T10:49:50.664362
17886,1093389,BAM ALASKA,Standard Marijuana Cultivation Facility,Active-Operating,BAM ALASKA,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit 2,Wasilla,,,,,,,,,2023-08-12T10:49:50.664362
17952,1066930,"ALASKA FROSTED FLOWERS, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"ALASKA FROSTED FLOWERS, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,495 W Sunflower Dr,Matanuska-Susitna Borough,61.62362319999999,-149.4613718,,,,,2023-08-12T10:49:50.664362
18516,1070990,"BRO BRO BUDZ, LLC.",Standard Marijuana Cultivation Facility,Active-Operating,"BRO BRO BUDZ, LLC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99623,13025 Denlow Dr,Matanuska-Susitna Borough,61.612588,-149.777738,,,,,2023-08-12T10:49:50.664362
18704,1075841,TUNDRA FARMS,Standard Marijuana Cultivation Facility,Active-Operating,TUNDRA FARMS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,#2,Anchorage,520 W 6th Ave Suite #A,Anchorage Municipality,61.21643160000001,-149.8926106,(907) 929-4372,http://www.tundraherbco.com/,,,2023-08-12T10:49:50.664362
19485,1067746,HIGH VIBES LLC,Standard Marijuana Cultivation Facility,Active-Operating,HIGH VIBES LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,North Pole,99705,2145 Richardson Hwy,Fairbanks North Star Borough,64.7718459,-147.4458849,,,,,2023-08-12T10:49:50.664362
20829,1040494,GOOD TITRATIONS,Standard Marijuana Cultivation Facility,Active-Operating,GOOD TITRATIONS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99701,506 Merhar Ave Suite B,Fairbanks North Star Borough,64.8582631,-147.6942442,(907) 474-4663,http://www.goodtitrations.com/,,,2023-08-12T10:49:50.664362
20984,2083325,Quintessence Farms,Standard Marijuana Cultivation Facility,Active-Operating,Quintessence Farms,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite B,Anchorage,,,,,,,,,2023-08-12T10:49:50.664362
21086,1055867,NUGZ LLC,Standard Marijuana Cultivation Facility,Active-Operating,NUGZ LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Juneau,99801,9331 Glacier Hwy,Juneau City and Borough,58.3650607,-134.5906006,,,,,2023-08-12T10:49:50.664362
21551,2119400,Enlighten Gardens,Standard Marijuana Cultivation Facility,Active-Operating,Enlighten Gardens,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,1B,Anchorage,,,,,,,,,2023-08-12T10:49:50.664362
21725,2087306,The Red Light District,Standard Marijuana Cultivation Facility,Active-Operating,The Red Light District,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,2A,Anchorage,405 E Northern Lights Blvd,Anchorage Municipality,61.19542749999999,-149.8755214,(907) 677-9333,https://alaskaredlight.com/,,,2023-08-12T10:49:50.664362
22015,2088274,"Faded Moose Farms, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"Faded Moose Farms, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,12262 W Winkler Wy,Matanuska-Susitna Borough,61.481278,-149.755058,,,,,2023-08-12T10:49:50.664362
22369,2093342,Bubba Greens LLC,Standard Marijuana Cultivation Facility,Active-Operating,Bubba Greens LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,108 E Schrock Rd,Matanuska-Susitna Borough,61.647514,-149.444495,,,,,2023-08-12T10:49:50.664362
22396,2174740,Greensleeves Genetics,Standard Marijuana Cultivation Facility,Active-Operating,Greensleeves Genetics,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite B,Houston,490 Kenlar Rd Suite B,Matanuska-Susitna Borough,61.580611,-149.754413,,http://greensleevesak.com/,,,2023-08-12T10:49:50.664362
23653,2094860,SupHerb,Standard Marijuana Cultivation Facility,Active-Operating,SupHerb,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99501,2121 N Post Rd,Anchorage Municipality,61.228151,-149.8412449,,,,,2023-08-12T10:49:50.664362
23902,2149498,Alaskan SunGrown,Standard Marijuana Cultivation Facility,Active-Operating,Alaskan SunGrown,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Big Lake,99652,,,,,,,,,2023-08-12T10:49:50.664362
23988,2095248,Green Degree,Standard Marijuana Cultivation Facility,Active-Operating,Green Degree,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99623,,,,,,,,,2023-08-12T10:49:50.664362
24115,2096986,Checkmate Harvest Company,Standard Marijuana Cultivation Facility,Active-Pending Inspection,Checkmate Harvest Company,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,7451 W Peninsula Dr,,61.6286773,-149.6385498,(907) 315-4929,https://www.facebook.com/WytchwoodHerbalShoppe/,,,2023-08-12T10:49:50.664362
24871,2101146,DDIII,Standard Marijuana Cultivation Facility,Active-Operating,DDIII,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite B,Houston,,,,,,,,,2023-08-12T10:49:50.664362
26162,2109355,AKO 2,Standard Marijuana Cultivation Facility,Active-Operating,AKO 2,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,SITKA,99835,213 Price St,Sitka City and Borough,57.051495,-135.3055549,,,,,2023-08-12T10:49:50.664362
26609,2111612,Eagle Street Plant,Standard Marijuana Cultivation Facility,Active-Operating,Eagle Street Plant,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit C,Anchorage,,,,,,,,,2023-08-12T10:49:50.664362
26724,2112115,Mr. Budd's Garden,Standard Marijuana Cultivation Facility,Delegated,Mr. Budd's Garden,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 2,Palmer,,,,,,,,,2023-08-12T10:49:50.664362
27531,2116114,Tree Logic,Standard Marijuana Cultivation Facility,Active-Operating,Tree Logic,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Juneau,99801,5763 Glacier Hwy,Juneau City and Borough,58.35665239999999,-134.5004566,,,,,2023-08-12T10:49:50.664362
27711,2117028,Alaska Off Grid Cannabis Co.,Standard Marijuana Cultivation Facility,Delegated,Alaska Off Grid Cannabis Co.,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchor Point,99556,30992 Ram Rack Rd,Kenai Peninsula Borough,59.823463,-151.6201192,,,,,2023-08-12T10:49:50.664362
27736,2117120,2nd Amendment LLC,Standard Marijuana Cultivation Facility,Active-Operating,2nd Amendment LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Big Lake,99654,20357 W Susitna Pkwy,Matanuska-Susitna Borough,61.51332,-149.962178,,,,,2023-08-12T10:49:50.664362
27777,1058934,SMOKING JOE'S TERPS CO.,Standard Marijuana Cultivation Facility,Active-Operating,SMOKING JOE'S TERPS CO.,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Kasilof,99610,22845 Cache St,Kenai Peninsula Borough,60.31224279999999,-151.3159216,,,,,2023-08-12T10:49:50.664362
27854,2098019,Ganja Guys of Alaska,Standard Marijuana Cultivation Facility,Active-Operating,Ganja Guys of Alaska,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99518,101 E International Airport Rd,Anchorage Municipality,61.17395699999999,-149.8826951,(907) 206-4420,https://www.akganjaguys.com/,,,2023-08-12T10:49:50.664362
27922,2093505,Bad Habits,Standard Marijuana Cultivation Facility,Active-Operating,Bad Habits,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite D,Anchorage,,,,,,,,,2023-08-12T10:49:50.664362
28617,2123201,Denali Farms,Standard Marijuana Cultivation Facility,Active-Pending Inspection,Denali Farms,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Big Lake,99652,W Ayrshire Ave,Matanuska-Susitna Borough,61.4262481,-150.1015813,,,,,2023-08-12T10:49:50.664362
28628,2123604,AK Legacy Genetics,Standard Marijuana Cultivation Facility,Active-Operating,AK Legacy Genetics,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,7150 W Cielo Ct,,61.54680779999999,-149.6311559,,,,,2023-08-12T10:49:50.664362
28667,2123933,Green Moose Gardens,Standard Marijuana Cultivation Facility,Delegated,Green Moose Gardens,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Sutton,99674,,,,,,,,,2023-08-12T10:49:50.664362
28795,2122309,Cold Creek Gardens,Standard Marijuana Cultivation Facility,Active-Operating,Cold Creek Gardens,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99694,,,,,,,,,2023-08-12T10:49:50.664362
28947,2125730,Double Eagle Cannabis,Standard Marijuana Cultivation Facility,Delegated,Double Eagle Cannabis,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99694,2876 Rex St,Matanuska-Susitna Borough,61.6125297,-149.7810058,(907) 892-9333,http://denali420recreationals.com/,,,2023-08-12T10:49:50.664362
28965,2125895,Green Corner Cultivation,Standard Marijuana Cultivation Facility,Active-Operating,Green Corner Cultivation,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,North Pole,99705,1349 Warner Rd,Fairbanks North Star Borough,64.80758399999999,-147.558645,,,,,2023-08-12T10:49:50.664362
29093,2156200,"Ketchikan Cannabis, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"Ketchikan Cannabis, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Ketchikan,99901,,,,,,,,,2023-08-12T10:49:50.664362
29493,2144780,L & H Enterprises LLC,Standard Marijuana Cultivation Facility,Active-Operating,L & H Enterprises LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Sterling,99672,33590 Sterling Hwy,Kenai Peninsula Borough,60.5368602,-150.7537605,(907) 420-4882,https://www.wornerbrothersak.com/,,,2023-08-12T10:49:50.664362
29604,2130090,Redoubt Reefer,Standard Marijuana Cultivation Facility,Active-Operating,Redoubt Reefer,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Kasilof,99610,27250 Vincent St,Kenai Peninsula Borough,60.375216,-151.269955,,,,,2023-08-12T10:49:50.664362
29769,2122269,Higher Dimensions 907,Standard Marijuana Cultivation Facility,Active-Operating,Higher Dimensions 907,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Ketchikan,99901,,,,,,,,,2023-08-12T10:49:50.664362
30321,2111864,Pagan Enterprises LLC,Standard Marijuana Cultivation Facility,Active-Operating,Pagan Enterprises LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Building 2,Fairbanks,,,,,,,,,2023-08-12T10:49:50.664362
30422,2136045,Magic Flower,Standard Marijuana Cultivation Facility,Active-Operating,Magic Flower,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Houston,99623,12929 Denlow Dr,Matanuska-Susitna Borough,61.6114267,-149.7755053,,,,,2023-08-12T10:49:50.664362
30463,2136215,Melted Face Farms,Standard Marijuana Cultivation Facility,Delegated,Melted Face Farms,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99623,6281 W Aeronautical Ave,,61.573375,-149.608635,,,,,2023-08-12T10:49:50.664362
30567,2135724,Alaska farms,Standard Marijuana Cultivation Facility,Delegated,Alaska farms,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,wasilla,99623,,,,,,,,,2023-08-12T10:49:50.664362
30782,2124851,Wobbly Moose,Standard Marijuana Cultivation Facility,Active-Operating,Wobbly Moose,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99501,1036 E 4th Ave,Anchorage Municipality,61.21840349999999,-149.8634436,(907) 865-8828,,,,2023-08-12T10:49:50.664362
31437,2142561,Sunshine Valley,Standard Marijuana Cultivation Facility,Delegated,Sunshine Valley,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Palmer,99645,S Pioneer Dr,Matanuska-Susitna Borough,61.5108073,-149.0556476,,,,,2023-08-12T10:49:50.664362
31826,2144664,"Shackleford Investments, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"Shackleford Investments, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Kenai,99611,,,,,,,,,2023-08-12T10:49:50.664362
32198,2149067,North Country Farms,Standard Marijuana Cultivation Facility,Delegated,North Country Farms,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99501,101 Post Rd,Anchorage Municipality,61.2214743,-149.8588253,,,,,2023-08-12T10:49:50.664362
32350,2149457,Crooked Creek Cultivation,Standard Marijuana Cultivation Facility,Active-Pending Inspection,Crooked Creek Cultivation,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Kasilof,99610,,,,,,,,,2023-08-12T10:49:50.664362
32367,2150307,AK Legend Gardens,Standard Marijuana Cultivation Facility,Active-Pending Inspection,AK Legend Gardens,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99518,7900 King St,Anchorage Municipality,61.1494031,-149.8785428,(907) 344-1084,http://aklegendgardencenter.com/,,,2023-08-12T10:49:50.664362
32405,1031525,"GREEN GO, LLC.",Standard Marijuana Cultivation Facility,Delegated,"GREEN GO, LLC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,2323 E Palmer-Wasilla Hwy,Matanuska-Susitna Borough,61.58393770000001,-149.3929656,,,,,2023-08-12T10:49:50.664362
32613,2152299,"Tok Harvest Company, LLC",Standard Marijuana Cultivation Facility,Delegated,"Tok Harvest Company, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Tok,99780,1308 Alaska Hwy,Southeast Fairbanks Census Area,63.33337599999999,-142.9516523,(844) 865-4328,https://tokwoodfuels.com/contact-us,,,2023-08-12T10:49:50.664362
33144,2156410,Hidden Farms LLC,Standard Marijuana Cultivation Facility,Active-Pending Inspection,Hidden Farms LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99515,3601 Mountain View Dr,Anchorage Municipality,61.2244396,-149.8144271,(907) 748-5848,https://anchoragelandtrust.org/grow-north-farm/,,,2023-08-12T10:49:50.664362
33757,2161784,Rollin J's,Standard Marijuana Cultivation Facility,Complete,Rollin J's,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99623,375 N Beaver Lodge Rd,Matanuska-Susitna Borough,61.5835637,-149.8406188,,,,,2023-08-12T10:49:50.664362
34926,2129534,Northern Lights Cultivation,Standard Marijuana Cultivation Facility,Active-Pending Inspection,Northern Lights Cultivation,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Ketchikan,99901,,,,,,,,,2023-08-12T10:49:50.664362
35248,2173710,Susitna Sungrown LLC,Standard Marijuana Cultivation Facility,Complete,Susitna Sungrown LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Talkeetna,99676,,,,,,,,,2023-08-12T10:49:50.664362
